spoofed,time_sin,time_cos,lat_sin,lat_cos,long_sin,long_cos,n_satellites,sv_prn_1,sv_prn_2,sv_prn_3,sv_prn_4,sv_prn_5,sv_prn_6,sv_prn_7,sv_prn_8,sv_prn_9,sv_prn_10,sv_prn_11,sv_prn_12,sv_prn_13,sv_prn_14,sv_prn_15,sv_prn_16,sv_prn_17,sv_prn_18,sv_prn_19,sv_prn_20,sv_prn_21,sv_prn_22,sv_prn_23,sv_prn_24,sv_prn_25,sv_prn_26,sv_prn_27,sv_prn_28,sv_prn_29,sv_prn_30,sv_prn_31,sv_prn_32
4,0.05829002633089436,0.9982996908896364,-0.9942647980966128,-0.10694630085188396,-0.21834020525831102,-0.9758727144293761,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
4,0.06888590843449467,0.997624544414959,-0.99426467085839,-0.10694748376122423,-0.21833958443487028,-0.9758728533312155,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
4,0.054804954979285225,0.9984970790691972,-0.9942647251136869,-0.10694697936175998,-0.21834068556609756,-0.9758726069659536,11,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
4,0.04899503974246516,0.998799021866078,-0.994264772524643,-0.10694653859064386,-0.21834228574006068,-0.9758722489433777,11,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
4,0.05974193220963783,0.9982138556120422,-0.9942646851066522,-0.10694735129852345,-0.2183393519454107,-0.9758729053478522,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
4,0.05785443038272533,0.9983250296797583,-0.9942648212419964,-0.10694608567227155,-0.21833947230625614,-0.9758728784186113,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
4,0.06257278238131225,0.9980404034431978,-0.9942648162022798,-0.10694613252589719,-0.21834038040601483,-0.9758726752420915,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
4,0.05095608133016761,0.9987008950509023,-0.9942647959189533,-0.10694632109727781,-0.21834044087029297,-0.975872661713897,11,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
4,0.05763662827295744,0.9983376277999968,-0.9942648228596828,-0.1069460706328364,-0.21833953021571817,-0.9758728654620844,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
4,0.06337113728486717,0.9979900294888835,-0.9942648677814978,-0.10694565299927236,-0.21833957194459422,-0.9758728561257616,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
4,0.06874080909807752,0.9976345529123085,-0.9942646670007789,-0.10694751962448804,-0.21833955008661138,-0.9758728610162166,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
4,0.05945156104584836,0.9982311916030333,-0.9942647488814085,-0.1069467583977639,-0.21833944505474365,-0.9758728845157993,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
4,0.056837997145523886,0.9983834143656862,-0.994264989666813,-0.10694451983553117,-0.21833924322322965,-0.9758729296730735,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
4,0.056184544601705515,0.9984204009073027,-0.9942649904756443,-0.10694451231581233,-0.21833928097793,-0.9758729212259353,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
4,0.0646774485131878,0.9979062218734904,-0.9942648056250895,-0.10694623086066704,-0.21833892528889817,-0.9758730008068104,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
4,0.06148405217492713,0.9981080659568636,-0.9942646061499031,-0.10694808533853259,-0.2183400627556361,-0.9758727463126865,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
4,0.05160971857681434,0.9986673304701732,-0.9942647180829117,-0.10694704472545319,-0.21834061999216497,-0.9758726216373923,11,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
4,0.05226333371549722,0.998633338092086,-0.9942647271669214,-0.10694696027324709,-0.2183404351928961,-0.9758726629841502,11,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
4,0.06554826123520388,0.997849400184738,-0.9942646758359509,-0.10694743748604518,-0.21833908312058664,-0.975872965494004,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
