spoofed,time_sin,time_cos,lat_sin,lat_cos,long_sin,long_cos,n_satellites,sv_prn_1,sv_prn_2,sv_prn_3,sv_prn_4,sv_prn_5,sv_prn_6,sv_prn_7,sv_prn_8,sv_prn_9,sv_prn_10,sv_prn_11,sv_prn_12,sv_prn_13,sv_prn_14,sv_prn_15,sv_prn_16,sv_prn_17,sv_prn_18,sv_prn_19,sv_prn_20,sv_prn_21,sv_prn_22,sv_prn_23,sv_prn_24,sv_prn_25,sv_prn_26,sv_prn_27,sv_prn_28,sv_prn_29,sv_prn_30,sv_prn_31,sv_prn_32
0,0.05654757678195261,0.9983999056290466,-0.9942647929946671,-0.10694634828394917,-0.21833723597850388,-0.9758733787665627,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05662018232238288,0.9983957907332042,-0.9942647929946671,-0.10694634828394917,-0.21833723597850388,-0.9758733787665627,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.056692787563377506,0.9983916705573488,-0.9942647929946671,-0.10694634828394917,-0.21833723597850388,-0.9758733787665627,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.0567653925045525,0.9983875451015022,-0.9942647929946671,-0.10694634828394917,-0.21833723597850388,-0.9758733787665627,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.056837997145523886,0.9983834143656862,-0.9942647929946671,-0.10694634828394917,-0.21833723597850388,-0.9758733787665627,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05691060148590771,0.9983792783499226,-0.9942647929946671,-0.10694634828394917,-0.21833723597850388,-0.9758733787665627,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.056983205525319984,0.9983751370542333,-0.9942647929946671,-0.10694634828394917,-0.21833723597850388,-0.9758733787665627,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05705580926337678,0.9983709904786402,-0.9942647929946671,-0.10694634828394917,-0.21833723597850388,-0.9758733787665627,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05712841269969408,0.9983668386231653,-0.9942647929946671,-0.10694634828394917,-0.21833723597850388,-0.9758733787665627,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05720101583388795,0.9983626814878305,-0.9942647929946671,-0.10694634828394917,-0.21833723597850388,-0.9758733787665627,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.057273618665574434,0.9983585190726577,-0.9942647929946671,-0.10694634828394917,-0.21833723597850388,-0.9758733787665627,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05734622119436958,0.9983543513776691,-0.9942647929946671,-0.10694634828394917,-0.21833723597850388,-0.9758733787665627,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.0574188234198894,0.9983501784028866,-0.9942647929946671,-0.10694634828394917,-0.21833723597850388,-0.9758733787665627,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.057491425341749954,0.9983460001483323,-0.9942649115832094,-0.10694524577760704,-0.21833720730762846,-0.9758733851812466,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.057564026959567284,0.9983418166140283,-0.9942649734279557,-0.10694467080835028,-0.21833742702304923,-0.9758733360231514,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05763662827295744,0.9983376277999968,-0.9942649734279557,-0.10694467080835028,-0.21833742702304923,-0.9758733360231514,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05770922928153646,0.9983334337062598,-0.9942649734279557,-0.10694467080835028,-0.21833742702304923,-0.9758733360231514,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05778182998492041,0.9983292343328396,-0.9942649734279557,-0.10694467080835028,-0.21833742702304923,-0.9758733360231514,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05785443038272533,0.9983250296797583,-0.9942649734279557,-0.10694467080835028,-0.21833742702304923,-0.9758733360231514,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05792703047456728,0.9983208197470383,-0.9942649734279557,-0.10694467080835028,-0.21833742702304923,-0.9758733360231514,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.0579996302600623,0.9983166045347017,-0.9942649734279557,-0.10694467080835028,-0.21833742702304923,-0.9758733360231514,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05807222973882646,0.9983123840427709,-0.9942649734279557,-0.10694467080835028,-0.21833742702304923,-0.9758733360231514,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05814482891047583,0.9983081582712682,-0.9942649734279557,-0.10694467080835028,-0.21833742702304923,-0.9758733360231514,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05821742777462644,0.9983039272202159,-0.9942649734279557,-0.10694467080835028,-0.21833742702304923,-0.9758733360231514,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05829002633089436,0.9982996908896364,-0.9942649734279557,-0.10694467080835028,-0.21833742702304923,-0.9758733360231514,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.058362624578895676,0.9982954492795522,-0.9942649734279557,-0.10694467080835028,-0.21833742702304923,-0.9758733360231514,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05843522251824643,0.9982912023899855,-0.9942647207583399,-0.10694701985254289,-0.21833888753419514,-0.9758730092539347,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05850782014856268,0.998286950220959,-0.9942648743144342,-0.10694559226308628,-0.2183382502461072,-0.9758731518386333,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.058580417469460515,0.998282692772495,-0.9942649802097034,-0.1069446077583999,-0.218337942531024,-0.9758732206856172,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05865301448055601,0.9982784300446162,-0.9942649802097034,-0.1069446077583999,-0.218337942531024,-0.9758732206856172,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.058725611181465194,0.998274162037345,-0.9942649802097034,-0.1069446077583999,-0.218337942531024,-0.9758732206856172,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05879820757180418,0.998269888750704,-0.9942649802097034,-0.1069446077583999,-0.218337942531024,-0.9758732206856172,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.058870803651189026,0.9982656101847159,-0.9942650847974351,-0.10694363540084618,-0.21833699554055766,-0.9758734325609661,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05894339941923583,0.9982613263394032,-0.9942650846730007,-0.10694363655772524,-0.2183369839018844,-0.9758734351649441,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.059015994875560626,0.9982570372147885,-0.9942650844241315,-0.1069436388714851,-0.21833694330846343,-0.9758734442471098,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05908859001977952,0.9982527428108947,-0.9942650782024011,-0.10694369671548332,-0.2183369623277582,-0.9758734399918296,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05916118485150861,0.9982484431277444,-0.9942650594127549,-0.10694387140435392,-0.21833705174683218,-0.9758734199856564,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05923377937036395,0.9982441381653604,-0.9942650067766953,-0.10694436076454983,-0.21833722916562262,-0.9758733802908441,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05930637357596162,0.9982398279237653,-0.9942649691349207,-0.10694471072070429,-0.21833739693282483,-0.9758733427553998,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05937896746791773,0.9982355124029819,-0.9942649384614499,-0.1069449958915755,-0.21833753830010671,-0.975873311126526,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05945156104584836,0.9982311916030333,-0.9942649290665165,-0.10694508323599893,-0.21833758655801297,-0.9758733003295162,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.059524154309369595,0.9982268655239421,-0.994264958557871,-0.10694480905548928,-0.21833754170654668,-0.9758733103643843,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.059596747258097514,0.9982225341657313,-0.9942649438122033,-0.10694494614574468,-0.2183375840031827,-0.9758733009011227,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05966933989164823,0.9982181975284237,-0.9942649431900228,-0.10694495193014353,-0.21833758173222245,-0.9758733014092174,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05974193220963783,0.9982138556120422,-0.994264942381188,-0.1069449594498629,-0.21833757804191162,-0.9758733022348711,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05981452421168241,0.9982095084166099,-0.9942649416345715,-0.10694496639114061,-0.21833757463547127,-0.975873302997013,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.05988711589739806,0.9982051559421498,-0.9942649409501727,-0.10694497275398021,-0.21833758229996253,-0.9758733012821936,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.059959707266400895,0.9982007981886848,-0.9942649407635186,-0.10694497448929986,-0.2183375851386624,-0.9758733006470754,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.060032298318307,0.998196435156238,-0.9942649406390823,-0.10694497564618051,-0.21833758712575305,-0.9758733002024926,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06010488905273248,0.9981920668448326,-0.9942649419456616,-0.10694496349894209,-0.21833758088061236,-0.9758733015997528,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06017747946929344,0.9981876932544915,-0.9942649406390823,-0.10694497564618051,-0.21833759592572438,-0.9758732982336258,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06025006956760601,0.9981833143852379,-0.9942649397680294,-0.10694498374433797,-0.21833760302247512,-0.97587329664583,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06032265934728625,0.9981789302370949,-0.9942649384614499,-0.1069449958915755,-0.21833761608049687,-0.9758732937242854,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.0603952488079503,0.9981745408100858,-0.9942649380881414,-0.10694499936221566,-0.21833759564185437,-0.9758732982971376,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06046783794921429,0.9981701461042338,-0.9942649339817475,-0.10694503753924774,-0.2183375908160634,-0.9758732993768388,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06054042677069428,0.9981657461195621,-0.9942649320529863,-0.10694505547088484,-0.21833758712575305,-0.9758733002024926,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06061301527200642,0.998161340856094,-0.9942649271999726,-0.10694510058919607,-0.21833758428705316,-0.9758733008376108,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06068560345276681,0.9981569303138528,-0.9942649240890652,-0.10694512951119065,-0.21833757946126178,-0.975873301917312,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.060758191312591595,0.9981525144928617,-0.9942649189871754,-0.10694517694326187,-0.21833756186132028,-0.975873305855045,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06083077885109687,0.9981480933931443,-0.9942649151918658,-0.10694521222809389,-0.21833754795168783,-0.9758733089671243,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06090336606789875,0.9981436670147237,-0.9942649118943006,-0.10694524288540683,-0.2183375326227056,-0.9758733123967623,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06097595296261338,0.9981392353576234,-0.9942649105877178,-0.10694525503264489,-0.21833751417115296,-0.9758733165250301,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06104853953485687,0.9981347984218669,-0.9942649066679689,-0.1069452914743572,-0.21833750962923285,-0.9758733175412189,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.061121125784245355,0.9981303562074778,-0.9942649052991673,-0.10694530420003417,-0.21833749202928976,-0.9758733214789509,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06119371171039495,0.9981259087144793,-0.9942649016282896,-0.10694533832798686,-0.21833748436479877,-0.9758733231937695,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.0612662973129218,0.9981214559428951,-0.9942648899312478,-0.10694544707468252,-0.21833745399070387,-0.9758733299895316,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06133888259144202,0.9981169978927487,-0.994264763067355,-0.1069466265134925,-0.21833725641714852,-0.975873374193718,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06141146754557175,0.9981125345640637,-0.994264798407707,-0.10694629795968495,-0.21833732624918153,-0.9758733585698293,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06148405217492713,0.9981080659568636,-0.9942648553377993,-0.10694576868724233,-0.21833707701126875,-0.9758734143331169,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.0615566364791243,0.9981035920711722,-0.9942649107743725,-0.1069452532973253,-0.2183369313859204,-0.9758734469145987,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06162922045777938,0.998099112907013,-0.9942649961374622,-0.10694445967777934,-0.2183367982508512,-0.9758734767015482,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.061701804110508525,0.9980946284644099,-0.9942650546220124,-0.1069439159442301,-0.2183366307674965,-0.9758735141733779,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06177438743692787,0.9980901387433864,-0.9942650727272755,-0.10694374761820166,-0.218336094536847,-0.9758736341465513,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.061846970436653576,0.9980856437439664,-0.9942650437961712,-0.10694401659278419,-0.21833602782736528,-0.9758736490717269,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06191955310930175,0.9980811434661735,-0.9942651068223329,-0.10694343063309138,-0.21833594153084313,-0.9758736683791812,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06199213545448857,0.9980766379100316,-0.9942650613414947,-0.1069438534727154,-0.21833593216312816,-0.9758736704750559,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.062064717471830184,0.9980721270755646,-0.9942650318504038,-0.10694412765325427,-0.2183358929890481,-0.9758736792396211,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06213729916094273,0.9980676109627962,-0.9942650062167357,-0.10694436597050999,-0.21833624811058658,-0.9758735997868743,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06220988052144236,0.9980630895717504,-0.9942649884224569,-0.10694453140432938,-0.21833676787675152,-0.975873483497289,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06228246155294522,0.9980585629024511,-0.9942650160471297,-0.1069442745770003,-0.21833644653579878,-0.9758735553923573,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.0623550422550675,0.9980540309549222,-0.9942651290338398,-0.10694322413001205,-0.21833610844648407,-0.9758736310344927,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06242762262742532,0.9980494937291876,-0.9942650892770789,-0.10694359375316674,-0.21833652516781868,-0.9758735377996692,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06250020266963485,0.9980449512252715,-0.9942650873483436,-0.10694361168480578,-0.21833654106454464,-0.9758735342430239,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06257278238131225,0.9980404034431978,-0.994265104333646,-0.1069434537706914,-0.21833652034202614,-0.9758735388793652,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06264536176207372,0.9980358503829905,-0.9942651002895289,-0.106943491369289,-0.2183365243162084,-0.9758735379902038,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06271794081153537,0.9980312920446737,-0.9942651015960898,-0.10694347922205039,-0.21833652403233786,-0.9758735380537155,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06279051952931336,0.9980267284282716,-0.994265105018035,-0.10694344740785076,-0.21833652630329867,-0.9758735375456232,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06286309791502394,0.9980221595338082,-0.9942651062623785,-0.10694343583905118,-0.21833652743877863,-0.9758735372915773,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06293567596828317,0.9980175853613078,-0.9942651067601158,-0.10694343121153135,-0.21833653226457117,-0.9758735362118812,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.0630082536887073,0.9980130059107944,-0.9942651213811406,-0.10694329527813169,-0.21833659698695407,-0.975873521731252,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06308083107591247,0.9980084211822925,-0.9942651615733087,-0.1069429216058841,-0.21833667192866055,-0.975873504964202,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06315340812951487,0.9980038311758261,-0.9942651753232287,-0.10694279377063899,-0.21833671933496612,-0.9758734943577698,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06322598484913067,0.9979992358914197,-0.9942651847801778,-0.106942705847753,-0.21833675481872766,-0.975873486418822,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06329856123437604,0.9979946353290973,-0.9942651851534782,-0.10694270237711286,-0.21833675623807808,-0.9758734861012641,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06337113728486717,0.9979900294888835,-0.9942651856512122,-0.10694269774959178,-0.21833675822516868,-0.975873485656683,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
0,0.06344371300022024,0.9979854183708025,-0.994265185215695,-0.10694270179867284,-0.2183367533993768,-0.9758734867363801,12,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0
